Fold,d10_y_test,d10_y_proba,d15_y_test,d15_y_proba,d30_y_test,d30_y_proba,d10wS_y_test,d10wS_y_proba,d15wS_y_test,d15wS_y_proba,d30wS_y_test,d30wS_y_proba
0,True,0.446091182033817,True,0.48633261995245974,True,0.446091182033817,True,0.228779193252236,True,0.425,True,0.115625
1,True,0.446091182033817,True,0.4852763476077,True,0.446091182033817,True,0.27045876652521483,True,0.3302024081329252,True,0.6082101806239737
2,True,0.446091182033817,True,0.5374934936862981,True,0.446091182033817,True,0.29170155916455637,True,0.8634222919937204,True,0.9147058823529413
3,True,0.446091182033817,True,0.4854617250797093,True,0.446091182033817,True,0.23061372019295553,True,0.40306775753586177,True,0.16419636735813206
4,True,0.5850906971181651,True,0.4854617250797093,True,0.5850906971181651,True,0.6150412985707103,True,0.3040512844129865,True,0.4727777777777778
5,True,0.5850906971181651,True,0.5124479173680001,True,0.5850906971181651,True,0.5236322011322011,True,0.6880823662018869,True,0.5166666666666667
6,True,0.446091182033817,True,0.5130211470122948,True,0.446091182033817,True,0.3407536231884058,True,0.7782170542635659,True,0.6009803921568627
7,True,0.5939218429932914,True,0.5124479173680001,True,0.5939218429932914,True,0.5050528638028637,True,0.7211318150448585,True,0.49107142857142866
8,True,0.446091182033817,True,0.4862488199079343,True,0.446091182033817,True,0.65,True,0.5416666666666667,True,0.2833333333333333
9,True,0.446091182033817,True,0.4854617250797093,True,0.446091182033817,True,0.2490013376203033,True,0.3238429562839208,True,0.23681700298176267
10,True,0.5850906971181651,True,0.4862488199079343,True,0.5850906971181651,True,0.5401837928153718,True,0.47015873015873016,True,0.8375
11,True,0.5850906971181651,True,0.4862488199079343,True,0.5850906971181651,True,0.85,True,0.77,True,0.6449999999999999
12,True,0.446091182033817,True,0.48624884319680417,True,0.446091182033817,True,0.20610117144422962,True,0.6266666666666666,True,0.4
13,True,0.446091182033817,True,0.4854617250797093,True,0.446091182033817,True,0.257741876257571,True,0.3821814410612602,True,0.23702065478381268
14,True,0.446091182033817,True,0.48624884319680417,True,0.446091182033817,True,0.1603864734299517,True,0.0,True,0.20316239316239315
15,True,0.446091182033817,True,0.4854617250797093,True,0.446091182033817,True,0.15,True,0.44437181572989165,True,0.6446428571428571
16,True,0.5850906971181651,True,0.4854617250797093,True,0.5850906971181651,True,0.5230902349284702,True,0.35421476053386974,True,0.5778571428571427
17,True,0.5850906971181651,True,0.4854617250797093,True,0.5850906971181651,True,0.5742424242424242,True,0.40683935856274855,True,0.4216666666666667
18,True,0.446091182033817,True,0.4852763476077,True,0.446091182033817,True,0.24791942561926228,True,0.3929491254079634,True,0.26452576186843924
19,True,0.5850906971181651,True,0.48624884319680417,True,0.5850906971181651,True,0.6255731523378583,True,0.5439177489177489,True,0.9400000000000001
20,True,0.5850906971181651,True,0.4854617250797093,True,0.5850906971181651,True,0.05714285714285714,True,0.36114716727243157,True,0.5933333333333333
21,True,0.5850906971181651,True,0.48624884319680417,True,0.5850906971181651,True,0.5165464192670075,True,0.2,True,0.624047619047619
22,True,0.5850906971181651,True,0.4862488199079343,True,0.5850906971181651,True,0.5123015873015873,True,0.45,True,0.8285714285714285
23,True,0.446091182033817,True,0.4854617250797093,True,0.446091182033817,True,0.2708375928146232,True,0.332530641695105,True,0.1740686730572742
24,True,0.5850906971181651,True,0.48624884319680417,True,0.5850906971181651,True,0.5728074621456976,True,0.5116666666666667,True,0.8083333333333333
